fLength,fWidth,fM3Trans,fDist,class
41.8024,16.7535,-10.4222,206.748,g
21.3109,6.7047,-6.3024,117.518,g
38.1462,14.2061,9.5373,228.445,g
40.8309,17.2319,9.6436,167.216,g
21.2515,12.6117,8.9115,204.287,g
88.9487,22.009,-12.1819,256.048,g
24.7146,10.1689,-8.1566,170.58,g
12.9795,10.9893,8.7183,70.4909,g
26.5291,15.9191,9.8111,84.1926,g
50.4186,16.1182,11.91,126.379,g
90.1886,28.5581,21.6869,327.52,g
16.4309,11.3088,7.4272,210.842,g
89.3694,31.2917,-22.7449,334.959,g
71.9732,22.5107,17.2267,273.148,g
19.2995,10.6247,7.2858,130.025,g
26.0965,16.0825,9.9377,103.521,g
27.0368,9.9898,-3.5857,230.98,g
22.4501,11.8352,-7.4292,124.448,g
25.1106,12.9009,-7.4514,155.673,g
21.8358,17.4525,15.7203,194.941,g
67.8372,24.1273,17.3767,204.394,g
67.4572,22.0192,-15.0709,229.732,g
84.4221,36.4121,4.2585,351.706,g
23.0121,15.7051,-11.4261,158.464,g
30.0408,14.5306,-12.4277,155.279,g
22.999,10.0378,5.6413,119.039,g
50.3756,21.5114,-8.5467,281.523,g
21.3507,10.1132,11.5523,177.479,g
23.5829,9.2915,3.1513,77.7996,g
91.4237,28.1963,-15.3449,365.286,g
53.7323,23.3465,9.9487,252.211,g
13.2479,10.6409,-11.5902,207.357,g
57.0139,30.3512,20.638,207.457,g
30.2759,16.6339,-12.2719,136.94,g
31.2072,27.5033,13.7615,188.7,g
93.5964,26.9103,-7.915,231.475,g
23.8302,9.5854,7.7657,104.336,g
25.5917,14.8809,-12.6528,147.706,g
19.6328,9.6145,4.444,158.861,g
44.1911,16.6013,8.4497,195.022,g
31.7945,12.0796,-11.1314,102.622,g
18.2772,17.6995,-10.1295,145.464,g
46.7818,17.6851,12.9528,212.679,g
56.5222,20.4612,-12.639,288.36,g
42.2747,22.156,-19.3016,212.249,g
19.5436,12.6227,7.2393,165.866,g
64.5851,14.9835,9.8347,219.668,g
79.8173,17.6495,6.8252,287.518,g
88.5796,18.1558,-17.9237,257.161,g
19.6295,9.4028,-3.6052,208.185,g
89.9267,38.6728,-24.3736,400.619,g
72.926,24.6827,-18.5071,251.882,g
35.5835,27.9572,8.3618,94.6888,g
32.174,8.6703,9.8775,157.615,g
20.3585,12.8363,-8.5912,206.497,g
35.0368,14.4674,-10.7916,221.437,g
32.2136,17.0121,-11.7009,206.205,g
39.9566,18.1984,-9.5293,117.604,g
34.5344,20.8554,-16.6342,262.144,g
34.1813,15.8859,6.518,189.155,g
92.7512,16.9491,-13.0992,97.6517,g
31.9028,14.83,14.2056,224.639,g
63.7425,39.0333,-30.6784,312.637,g
33.3331,17.4154,10.9383,153.997,g
42.2458,23.9115,13.9913,156.757,g
76.1336,23.7964,14.0854,265.939,g
85.3154,28.7665,15.7723,218.334,g
20.3065,12.665,-9.3335,131.574,g
84.6964,12.5755,-9.2525,233.223,g
43.3949,20.1472,-1.8713,219.882,g
39.8069,25.6209,19.704,186.213,g
81.8663,22.5846,15.6502,242.715,g
32.2731,12.8275,-5.9688,215.423,g
36.6371,17.8658,-13.7279,157.466,g
66.2439,31.1568,20.6185,288.739,g
52.8741,30.0875,-24.7417,184.124,g
49.2705,19.1009,-16.5606,231.298,g
40.8289,13.1511,11.8264,136.24,g
30.0623,20.6802,-4.6608,111.015,g
83.1801,33.7188,23.6105,203.728,g
22.6387,16.4443,15.2394,182.571,g
81.4857,36.6442,33.5719,302.711,g
28.209,14.4629,7.6222,140.829,g
68.9717,25.8261,-11.3402,209.911,g
48.3589,21.6431,-16.3542,148.696,g
22.8495,13.9723,12.3876,161.542,g
95.6197,34.7412,30.9821,210.982,g
87.1305,45.278,36.7874,262.814,g
20.0105,14.582,-1.8952,159.32,g
45.3992,15.9638,9.2705,216.303,g
12.2995,12.1944,11.0018,165.289,g
84.5223,18.4669,5.3147,221.356,g
38.5211,19.0309,5.3609,225.227,g
24.7397,14.7389,8.4874,111.68,g
23.0372,20.1236,9.1704,214.023,g
36.8182,14.3749,8.699,192.916,g
12.7568,11.5659,5.7565,93.382,g
46.4559,18.914,15.6024,194.254,g
38.2274,28.4006,18.3274,79.0123,g
80.3285,27.5933,27.7196,189.856,g
26.1559,9.9788,5.9681,95.2881,g
60.3633,24.4712,-16.1686,121.841,g
63.5718,19.0992,19.5514,128.462,g
23.0256,13.2356,-9.1623,189.92,g
95.8777,34.7056,-12.5475,336.647,g
117.092,59.0426,26.0315,279.212,g
91.4256,24.7124,-9.7363,346.778,g
21.8049,9.0505,-10.7749,58.9665,g
78.6274,22.6585,14.5411,203.78,g
22.5607,19.4423,-10.0662,170.835,g
33.2355,14.4987,14.064,188.726,g
36.6969,20.1094,10.7475,171.47,g
26.2043,12.9114,-7.6706,224.736,g
21.0856,12.1771,-10.0102,179.37,g
37.7037,15.8391,-10.6879,154.653,g
65.3585,22.5124,-14.1267,206.189,g
19.5014,12.4493,-10.1548,214.814,g
24.6256,20.4027,13.1129,163.495,g
26.6852,12.7904,8.545,164.621,g
54.0435,15.6395,12.3841,281.65,g
19.1636,9.9135,4.9822,228.02,g
38.2839,20.9862,-9.8651,233.979,g
47.8645,15.5711,-8.9144,257.75,g
35.1579,16.1087,14.975,188.231,g
24.4525,14.862,-3.0224,50.8796,g
41.121,20.2472,-11.617,233.69,g
24.4523,9.8128,-8.4405,175.644,g
21.9224,20.3847,4.1968,184.214,g
18.4188,10.4122,4.9907,205.73,g
30.9768,12.5732,9.7728,182.342,g
37.8481,13.7118,11.7511,198.936,g
106.75,28.0085,11.7438,298.142,g
12.9782,11.1038,-10.0441,64.9302,g
24.908,20.8785,8.1076,254.279,g
59.396,20.6391,-17.5809,450.402,g
21.5414,18.9129,12.1865,89.2668,g
45.9781,23.3336,-18.7149,151.55,g
84.4865,42.2682,-32.5168,391.875,g
19.6808,11.6456,-5.561,188.061,g
21.7041,10.8242,-10.7244,187.506,g
25.5169,7.0857,5.747,191.668,g
29.2376,18.1419,-9.0457,133.308,g
61.8059,21.566,-8.4499,238.553,g
24.0731,15.3635,-13.1544,146.121,g
77.0229,25.0324,-14.5936,270.595,g
27.3463,16.0693,-11.4329,125.036,g
35.7459,15.1771,6.2145,176.108,g
23.0655,13.9736,-11.1258,161.347,g
67.5051,23.1203,14.2615,270.557,g
21.4986,10.6731,-7.3988,164.392,g
30.5986,10.799,9.6167,184.855,g
81.382,30.4853,16.2233,284.594,g
33.7942,23.2233,12.4597,150.142,g
41.3305,15.0596,-0.5875,183.476,g
65.9081,27.4018,-5.9048,274.022,g
52.1761,19.9142,9.486,208.072,g
96.8654,48.2873,30.6748,214.293,g
26.1174,22.1306,-19.9356,243.362,g
26.5659,9.3013,4.8926,177.454,g
36.8728,33.0103,-11.6833,116.492,g
19.7455,7.2753,-4.8256,188.591,g
93.0081,34.6534,-21.2368,333.718,g
57.8276,21.7883,14.7685,243.866,g
36.0738,12.6927,8.9849,138.004,g
31.3357,20.1946,-11.32,188.168,g
87.257,23.2826,-4.4924,297.909,g
43.1642,19.6792,-13.947,176.62,g
31.0864,18.5673,16.6905,144.293,g
17.7895,10.5909,5.0219,208.15,g
27.0561,13.4792,-9.8318,171.689,g
33.8773,14.58,13.1553,208.599,g
39.745,14.4763,6.2605,149.83,g
42.0233,28.6937,20.156,126.656,g
31.9573,11.0175,11.7149,186.821,g
78.6512,31.0313,32.684,263.055,g
20.7334,7.1075,5.9262,211.141,g
21.7358,10.5355,-4.7663,80.2342,g
20.6022,19.4903,13.1955,197.117,g
26.4178,16.2443,-9.8047,108.745,g
27.9238,20.4816,-7.2268,62.1731,g
20.947,12.872,-3.9038,100.973,g
23.8479,12.1111,5.9242,218.958,g
27.3084,21.357,16.4383,123.343,g
25.9452,15.7109,-10.8505,238.538,g
58.8799,17.0451,-14.4734,246.013,g
12.7005,11.6757,8.8155,174.246,g
36.8834,12.123,10.0321,189.478,g
51.8897,25.4177,20.0536,274.19,g
32.1942,15.4169,-9.6865,155.657,g
43.7671,29.7969,-23.0803,131.255,g
24.7717,10.5539,7.2154,113.672,g
21.4042,14.0189,-5.0448,136.33,g
25.1194,16.3569,14.5994,170.738,g
61.5172,14.8567,6.3019,243.478,g
56.4815,34.5541,-18.2469,268.956,g
12.5027,11.9627,-10.2901,151.754,g
55.0304,26.4331,-16.1175,274.001,g
60.8973,23.6533,12.7792,273.238,g
12.9935,11.0298,-9.7896,48.618,g
41.326,15.8124,-7.493,36.181,g
27.5007,16.7829,6.1622,91.7628,g
57.7782,15.2163,-4.4539,212.741,g
23.0372,7.4659,-4.1482,212.49,g
25.2832,9.7658,-7.93,136.059,g
19.9527,6.5626,-5.1195,189.301,g
28.1075,16.6515,7.0052,55.5549,g
29.6936,18.4962,-10.0594,56.1804,g
52.4962,25.9855,-11.331,246.589,g
24.8266,19.6036,-9.8358,144.517,g
22.7595,16.4605,-13.1883,133.187,g
29.9425,14.5918,8.245,198.41,g
25.9384,16.2946,12.5522,107.972,g
38.2411,15.8063,3.7254,223.689,g
16.9023,10.8956,-7.7875,68.2083,g
42.4526,15.2802,-3.4215,122.813,g
65.6681,29.529,-31.6672,286.931,g
19.6428,15.4887,8.1319,252.673,g
95.2785,23.9407,17.4341,278.095,g
31.7518,14.9318,11.5886,202.458,g
119.109,17.9183,-12.294,320.563,g
27.3093,18.1957,-11.4719,235.582,g
62.1599,19.1734,-13.3103,235.656,g
25.9153,15.4458,-9.1538,71.3384,g
28.085,12.8567,-6.9039,179.107,g
24.5803,0,0,155.971,g
69.1062,26.4615,17.6167,172.123,g
40.6449,13.3364,9.952,232.282,g
23.1456,10.428,6.931,102.47,g
22.5255,18.5272,-9.1071,99.1468,g
81.1973,35.969,-10.2372,236.321,g
71.5718,18.1608,11.0953,234.693,g
40.2789,23.3107,-16.8017,284.663,g
21.0971,8.621,10.4155,104.977,g
48.2117,17.2202,-11.2358,205.195,g
23.2176,10.6981,7.7301,194.157,g
22.7928,12.7685,3.0901,105.52,g
41.7826,19.7467,6.237,187.952,g
30.2838,7.9487,-5.592,155.164,g
55.7731,17.4901,12.2306,187.696,g
59.0802,25.7911,-17.1036,290.778,g
29.805,12.3865,6.8552,194.711,g
24.089,8.8371,-9.5814,229.267,g
19.1139,10.1348,3.5544,69.6987,g
34.8445,21.5673,-19.5261,117.459,g
41.8803,22.1277,19.5997,200.619,g
67.0577,35.8086,-22.8671,283.958,g
42.5871,21.5638,16.828,167.469,g
29.1046,14.2871,7.4776,224.784,g
16.9503,10.5943,8.1174,200.555,g
102.855,37.4382,23.92,272.216,g
18.0601,14.4363,-9.1656,112.538,g
95.8184,18.7996,15.585,244.669,g
23.3895,17.1735,-7.6769,62.3795,g
28.5828,17.0516,-3.6791,181.161,g
84.0375,35.1717,10.1184,336.464,g
38.4109,29.424,-13.1971,90.1031,g
17.5606,10.8413,-3.7475,158.607,g
37.0689,16.538,11.4908,129.665,g
27.9879,12.7318,-9.2377,188.477,g
36.9557,16.2352,-6.5638,185.961,g
35.8791,20.5591,-15.632,127.459,g
41.7005,19.1167,12.7169,149.869,g
53.1406,19.0322,6.9362,193.562,g
28.0998,18.5689,-9.8189,121.75,g
36.4776,13.547,7.7308,231.05,g
61.4489,24.0428,14.8199,262.074,g
104.113,41.2098,20.8342,311.279,g
20.928,12.0626,-11.1146,154.758,g
90.5525,36.4024,-10.4312,294.691,g
115.325,57.1397,53.4387,303.806,g
72.656,21.7885,-10.2505,140.962,g
65.8187,21.7078,14.5994,252.706,g
20.2318,15.8402,-4.5919,161.134,g
32.1447,19.3534,8.2013,74.779,g
37.7811,15.0295,-7.6542,262.707,g
100.185,33.4334,17.5311,263.678,g
88.9364,33.7546,21.2552,319.899,g
23.3113,17.6725,-15.0628,168.579,g
22.4471,17.7029,-12.5984,184.781,g
43.2057,15.0189,-7.2156,193.438,g
28.5515,16.8605,-8.3458,208.254,g
12.9223,11.2174,9.31,126.239,g
22.4171,16.3697,10.6345,184.921,g
13.0893,11.0311,-11.6194,106.086,g
50.6671,15.2077,-9.0896,208.903,g
64.0316,14.5597,8.6793,207.657,g
31.8879,16.651,-16.307,68.3407,g
20.8577,7.1651,-6.0613,240.018,g
88.0329,24.5386,7.9246,316.605,g
59.3429,20.1505,-16.8899,298.244,g
19.9142,12.9894,3.4161,49.0425,g
49.9507,20.1441,-5.7283,226.752,g
68.5292,29.0767,15.9911,191.387,g
103.301,23.459,-10.4938,274.182,g
87.6315,22.9145,-19.912,321.79,g
32.7716,22.3119,19.8618,95.8153,g
54.9239,22.2381,13.9454,235.294,g
78.4848,13.4146,8.0336,202.04,g
47.5067,23.3557,16.2496,257.551,g
25.3202,9.612,-8.3583,216.813,g
21.4802,11.5451,8.9408,97.1281,g
19.4394,16.9197,12.4998,101.555,g
20.801,12.5919,-3.5753,70.8116,g
25.0814,17.2814,-4.942,130.519,g
19.2987,7.4549,-4.4063,129.426,g
74.4411,31.977,10.4169,236.404,g
25.7412,16.0518,-8.1339,185.854,g
32.3656,9.7166,5.2685,143.377,g
24.8621,17.4983,6.9124,127.088,g
21.3467,10.2704,10.7424,157.859,g
21.0144,7.1339,-6.1752,147.092,g
26.2364,13.2262,9.7261,199.666,g
24.3015,11.4255,8.0081,189.42,g
73.8427,25.4572,-28.3885,279.028,g
22.4037,12.8155,7.0587,78.5615,g
39.4806,18.9588,10.3638,159.242,g
38.8126,32.0426,-24.0759,130.508,g
34.7766,13.5516,-10.5041,161.569,g
58.3282,31.4805,12.987,229.249,g
21.5347,11.106,9.9859,113.479,g
109.535,37.033,30.6496,171.334,g
27.2841,15.1319,-7.6536,241.794,g
69.4337,23.0851,15.9571,291.627,g
56.1006,20.8356,14.4139,141.825,g
36.7657,14.3265,-5.9178,114.97,g
17.9634,10.2982,-6.436,153.134,g
17.4089,13.6074,8.8885,211.495,g
46.5667,25.5487,14.0566,153.452,g
26.0226,14.3748,-12.0391,139.172,g
18.7287,10.3512,-3.8149,225.653,g
21.9528,9.9429,-10.6395,189.258,g
30.5904,16.5965,10.7776,195,g
31.3756,8.4294,-8.4104,173.125,g
30.0087,12.8582,-5.721,264.17,g
29.4021,10.3135,7.5898,145.465,g
58.7928,18.8266,-13.9572,200.618,g
21.8698,18.1692,-13.1932,87.2234,g
46.347,23.8871,-20.3238,200.038,g
37.4765,24.8276,12.9669,180.572,g
17.4943,10.0757,3.6117,121.591,g
35.7428,11.3646,-2.3443,215.085,g
12.6725,11.7432,-11.4904,226.386,g
12.4051,12.0785,0,226.686,g
40.2084,20.5476,16.219,144.551,g
31.4511,22.2625,-17.4056,242.491,g
48.962,21.8454,-10.8981,66.8445,g
27.8634,9.4193,-8.251,229.915,g
29.4141,18.504,14.7789,188.463,g
33.1171,21.9778,17.9228,222.218,g
28.7312,9.3927,6.1274,146.825,g
46.7488,9.5968,-9.0636,218.909,g
53.1682,24.1071,10.0679,175.324,g
23.5902,18.6453,-9.3453,41.6219,g
19.7829,6.4294,-5.0057,130.985,g
21.6479,6.754,6.4993,159.755,g
99.4298,31.469,-27.0359,343.063,g
80.8877,25.7457,-12.7133,229.057,g
32.9693,23.4377,-18.8982,175.6,g
75.5072,25.994,15.5433,291.434,g
52.2552,26.5603,-5.9967,248.992,g
88.5408,29.5442,20.9048,251.154,g
22.2045,11.463,-6.3232,63.8236,g
41.4593,14.0764,-5.4829,149.119,g
24.048,18.8222,14.8856,168.979,g
66.473,26.7256,12.3933,250.614,g
49.9467,13.455,10.6398,188.316,g
34.0626,12.306,5.8357,126.229,g
73.7609,26.38,-19.5048,245.454,g
37.5148,21.0421,12.3711,263.02,g
96.2951,37.594,28.3626,340.27,g
36.7801,21.8545,-15.2382,198.622,g
33.2019,13.4598,6.8355,138.779,g
38.1484,16.3098,-12.4215,186.826,g
23.8746,10.1047,-8.8501,100.013,g
46.9218,21.5581,7.0413,141.367,g
20.8375,12.4907,-5.746,195.131,g
95.564,28.8504,16.486,277.621,g
19.2454,12.1,-10.3992,156.531,g
54.5985,20.5114,-15.5386,316.423,g
55.056,33.4244,27.476,340.011,g
60.9588,24.4774,21.3148,230.503,g
15.4509,11.8074,-6.9408,161.666,g
60.2849,25.111,18.4105,309.9,g
85.9685,46.078,-37.1788,188.566,g
37.7416,12.8358,8.698,198.746,g
93.0085,30.5026,13.8179,331.793,g
29.5469,19.0651,11.5402,152.297,g
24.5684,20.9799,14.07,168.471,g
41.3514,24.002,-10.0031,95.863,g
31.8884,11.8492,-6.1399,180.798,g
104.346,36.1869,22.5479,244.627,g
46.1925,12.4181,-4.0739,153.351,g
23.5348,15.0164,5.5875,163.178,g
70.5627,21.4666,-14.5363,336.142,g
115.515,12.7772,-6.8273,227.681,g
12.8944,11.3551,-10.761,89.5326,g
37.6576,22.9717,16.9726,115.159,g
35.0589,18.0992,-12.4873,74.6131,g
21.0994,16.8854,-10.3024,94.0073,g
77.9433,29.7856,-22.1034,242.953,g
22.8438,13.2898,-5.9265,158.387,g
28.9665,11.8606,-9.4519,119.58,g
33.4087,18.942,4.6303,125.399,g
18.5143,15.655,-10.8866,211.161,g
18.6799,10.4089,2.6464,104.086,g
23.2704,10.7133,9.6537,163.589,g
46.9829,20.9474,-16.7352,117.287,g
69.0597,15.9685,4.9476,175.966,g
35.4359,29.2378,16.0692,161.253,g
19.2496,14.3362,-1.5301,177.842,g
66.6214,15.7086,10.3281,228.322,g
13.0194,11.1832,-11.6923,185.248,g
48.9883,13.8838,-7.4223,153.18,g
32.8552,12.6207,10.8581,140.199,g
23.2898,12.6184,9.4745,122.28,g
61.8765,19.9646,-12.1058,258.766,g
37.2594,18.1389,-7.801,228.594,g
33.9614,15.6924,5.4396,194.574,g
13.1584,10.7054,-11.0701,92.5548,g
58.8909,20.3842,-10.6031,258.23,g
28.7571,22.8786,-17.8463,65.7509,g
35.2957,19.555,-17.1246,48.0393,g
82.9965,33.9101,-12.7837,306.926,g
54.4607,17.2196,10.4148,226.423,g
87.0597,34.0971,19.7569,152.33,g
33.4604,9.3442,4.3085,188.4,g
70.1836,30.1893,-11.2424,240.516,g
35.8288,28.7369,8.4391,179.097,g
29.6454,16.3944,7.9872,184.905,g
148.32,22.5856,-17.2577,207.409,g
17.1236,10.541,7.9365,147.285,g
84.6472,20.5843,21.6281,285.562,g
12.9842,11.0986,-10.176,182.963,g
61.6628,22.8819,6.7023,189.062,g
32.5556,12.7421,3.236,149.37,g
95.3993,28.8213,22.613,351.8,g
22.3675,10.2396,-10.8476,54.8694,g
26.408,14.6864,-14.2265,213.651,g
18.7096,16.1954,-3.847,54.3992,g
26.9212,23.6803,10.8888,144.937,g
12.997,11.2291,11.7194,166.971,g
35.057,22.7916,19.9999,179.904,g
92.2348,24.2443,14.9143,238.277,g
37.5265,21.7254,8.8451,141.914,g
67.3382,29.0223,-27.8305,328.086,g
48.7285,20.2255,-7.8846,105.525,g
12.9024,11.2074,5.3656,70.8252,g
18.752,10.3507,-2.0675,159.232,g
43.614,17.4155,-13.0111,181.299,g
77.2268,11.9623,-10.5387,177.632,g
12.796,11.537,10.7133,122.756,g
28.5756,12.4137,-6.2372,212.354,g
75.7105,12.3756,6.7663,198.076,g
28.1079,11.0454,-10.6457,165.688,g
27.8909,12.4487,8.0896,219.12,g
32.5175,20.2779,16.818,134.954,g
114.412,19.9061,13.9735,205.843,g
66.4043,9.2183,-10.3092,308.174,g
30.6751,11.0685,-8.7509,188.824,g
28.8127,25.7637,7.5634,84.4585,g
19.2775,7.4611,4.3855,21.7421,g
53.5918,19.0069,-13.5636,103.785,g
45.0704,9.8641,-5.6833,205.825,g
34.2309,13.5888,6.336,143.81,g
16.8421,11.3458,3.1122,111.254,g
18.7017,9.7132,-3.7129,188.3,g
26.7748,9.4358,-5.5031,175.837,g
12.6943,11.6969,10.2893,164.357,g
31.3403,23.5451,12.6257,111.728,g
51.2156,14.4635,14.3092,149.965,g
24.8794,13.5528,-11.75,116.321,g
82.9625,31.9681,15.0124,178.554,g
67.1503,22.1081,-2.8329,233.178,g
28.7443,12.5415,6.6917,92.0298,g
30.1559,18.1573,9.4439,112.265,g
15.1513,12.1682,-4.9772,201.122,g
39.8065,19.2463,6.5527,215.227,g
24.1086,8.6111,-6.2099,134.969,g
25.076,12.7537,-9.2794,154.744,g
18.3336,7.463,-2.3334,133.609,g
33.5378,14.085,9.9982,103.75,g
74.9513,24.0033,-7.4881,244.76,g
95.0301,44.331,31.2559,343.872,g
30.3505,16.9792,-14.8939,188.172,g
25.0389,17.0572,13.4117,190.991,g
48.8028,14.6764,5.7309,243.873,g
37.7881,27.329,18.5424,167.035,g
41.9723,21.3517,14.302,198.526,g
27.1139,20.3809,16.229,71.1109,g
66.1838,16.0713,12.0651,311.258,g
61.3827,15.4866,-8.8949,142.937,g
18.257,9.5406,-9.4229,143.742,g
20.8487,7.134,6.0394,179.879,g
13.0293,11.1086,11.2705,200.619,g
52.8342,31.0263,20.1761,377.361,g
23.9986,15.3437,-12.3888,200.957,g
41.5662,17.8179,8.8863,222.81,g
26.0372,9.3234,-4.8025,202.127,g
31.3874,10.1213,4.7319,37.0972,g
65.667,32.7136,-11.0031,209.747,g
19.4019,12.8113,-7.1279,195.098,g
88.958,25.6917,-19.0262,294.682,g
92.5638,28.5483,-15.2962,310.103,g
28.1603,17.0121,-13.1735,198.848,g
20.6343,7.0359,-5.8091,195.738,g
18.2936,12.9298,6.7502,59.0353,g
19.7609,17.642,11.3051,124.063,g
79.1009,13.3864,-9.1456,282.12,g
25.7686,20.9172,16.2324,84.578,g
62.4082,25.2008,-22.6444,265.65,g
39.4923,17.2441,-3.8436,168.199,g
33.9612,12.673,-7.4428,226.418,g
13.0051,10.7559,7.986,121.258,g
62.5917,33.8031,11.1327,299.124,g
92.9405,24.2545,23.2581,365.375,g
17.5084,10.4688,3.3264,172.133,g
18.1463,7.2779,4.1722,22.7541,g
26.6951,12.1898,-10.0854,40.1184,g
22.6203,9.3317,-10.573,237.698,g
90.7973,19.278,13.367,157.047,g
97.8762,18.6993,13.8338,198.087,g
59.7619,13.912,14.9113,278.352,g
26.2424,16.9167,-11.0629,181.546,g
18.281,10.406,-6.058,160.706,g
17.3947,10.6753,7.2942,146.486,g
42.7979,12.2412,-8.7955,294.668,g
41.7348,16.041,-2.3961,201.078,g
40.9056,26.0592,19.0791,145.811,g
21.6165,12.2794,-9.2746,150.626,g
34.7391,18.8565,-11.8199,220.645,g
12.6884,11.6886,6.2513,85.7348,g
24.2392,10.8729,8.0599,120.317,g
52.2368,45.616,-46.8138,37.2539,g
36.2836,20.9706,-17.1049,260.579,g
25.2127,17.0717,-5.1133,136.324,g
48.0649,6.4926,4.9494,256.029,g
31.6831,9.8633,9.4138,75.5297,g
13.0501,10.6842,9.4369,168.883,g
50.8859,18.6005,-8.4796,239.736,g
38.4932,19.0219,11.3816,178.676,g
33.6476,21.4115,17.5829,175.254,g
20.5405,13.4527,6.0168,196.325,g
65.0379,10.8265,6.4885,139.266,g
93.5072,35.7955,-7.802,279.101,g
34.6655,12.5733,12.4028,205.613,g
36.2652,16.2752,10.9965,134.804,g
12.9762,11.2618,-11.6619,193.793,g
57.1873,24.8544,15.7547,259.873,g
94.1467,18.9409,-20.1648,347.551,g
46.2876,19.7294,14.0527,242.067,g
45.3587,23.5549,-17.3978,244.676,g
23.4969,0,0,153.51,g
42.5711,15.5312,-4.9576,261.448,g
47.3112,16.0674,-10.9342,163.858,g
48.5393,19.3707,-14.009,163.199,g
28.2701,6.5766,-4.1616,185.309,g
21.9244,12.3699,9.9155,200.696,g
55.2057,41.192,24.8789,131.738,g
121.288,26.9501,-17.5807,269.019,g
18.0424,6.8555,-5.2541,196.336,g
31.5567,14.1112,6.4829,140.418,g
58.4422,19.6955,-18.4178,190.746,g
108.434,28.8188,17.7249,285.381,g
28.3437,13.9672,-4.2037,128.204,g
31.6398,17.1392,13.5977,162.991,g
22.6959,15.7024,-13.8479,181.641,g
27.0089,24.9415,12.2596,161.032,g
61.0664,26.4698,21.7416,247.38,g
24.2753,15.6068,14.8347,125.031,g
35.7476,22.835,-10.1279,147.625,g
22.192,10.5126,5.9768,187.819,g
34.1947,22.252,16.2596,177.538,g
85.8375,28.1022,15.3542,250.302,g
46.2024,14.2391,-12.5175,191.1,g
73.2948,42.3194,45.3624,234.399,g
62.1149,22.0752,-18.5252,227.69,g
41.9813,18.8544,-10.4786,227.871,g
26.712,20.8295,10.0754,196.332,g
27.6964,16.9705,-12.8952,204.364,g
21.3521,16.4104,6.2545,133.72,g
20.8748,10.015,-9.3417,113.65,g
51.903,14.2416,6.8359,184.278,g
34.989,15.9144,-12.938,50.8582,g
32.6585,16.7311,-6.9897,148.984,g
31.8864,10.1448,-3.9774,167.248,g
12.7926,11.5696,-11.6336,199.19,g
38.026,17.7269,14.844,206.599,g
21.0639,6.6794,6.1427,234.338,g
60.8587,23.1061,14.4724,270.195,g
67.4344,28.541,9.837,169.482,g
26.0022,15.0538,-8.3453,70.5251,g
17.4879,10.8343,3.1775,152.532,g
24.5289,14.2949,8.2298,113.828,g
29.1214,18.0707,-15.1644,170.51,g
32.4251,9.629,4.2002,165.517,g
39.7738,19.9736,12.6623,154.049,g
60.8125,38.9729,8.2626,103.747,g
93.3691,29.923,-12.8911,294.353,g
39.4681,12.1565,6.8383,199.182,g
19.9796,17.3141,12.2564,76.3344,g
40.8922,31.6046,14.9482,157.777,g
44.7031,17.1327,12.0711,178.772,g
29.7703,17.6255,15.0666,229.28,g
22.2019,6.5999,6.728,194.701,g
41.2354,25.2222,-11.5986,142.597,g
21.6674,6.6144,-6.4934,134.69,g
52.8511,34.1063,30.8547,146.975,g
26.2933,14.7705,-11.0771,178.595,g
83.9488,44.9876,34.3767,305.97,g
71.8457,21.0573,13.0937,265.755,g
24.4071,9.7823,4.8608,104.576,g
26.9679,15.1052,-14.2323,196.21,g
51.0814,14.5175,9.2712,294.746,g
33.3893,18.9814,11.0064,202.484,g
50.6985,39.432,24.9434,43.7529,g
99.3238,29.1599,17.0028,357.389,g
91.8755,64.5654,-60.2146,58.0042,g
27.866,13.812,-5.3983,166.633,g
12.9101,11.3843,-11.7393,200.056,g
35.8749,17.2436,8.1999,221.934,g
17.8044,9.3625,-9.6262,219.397,g
75.3715,19.2748,-12.5333,261.21,g
19.9742,16.2989,-8.7452,182.308,g
19.1199,12.8143,8.2765,195.774,g
92.8875,29.5407,-20.4523,323.935,g
21.2203,6.5774,-6.2487,155.034,g
54.6176,15.0295,6.2599,163.712,g
73.7252,15.5966,-7.1354,209.778,g
36.3781,10.3615,7.6178,134.407,g
21.8435,15.4761,10.1102,100.735,g
30.9737,18.2285,19.3767,161.147,g
80.2255,25.295,13.7018,222.572,g
97.455,24.2555,-18.7405,286.729,g
22.3934,10.1082,-7.6179,155.777,g
21.3719,12.7783,8.0277,138.613,g
52.1224,25.8186,-14.5472,136.9,g
12.9839,11.1293,10.485,148.162,g
34.9509,19.9977,16.7719,186.142,g
30.9161,20.5479,-16.9085,145.021,g
39.089,26.253,-2.9127,164.936,g
90.4066,30.2831,-15.2132,279.696,g
67.3071,28.7303,-23.41,291.655,g
20.5998,6.1069,5.9756,177.897,g
18.6438,10.1183,-3.3638,131.599,g
31.8548,13.1959,11.5896,166.82,g
22.4762,11.4257,-7.0058,215.651,g
33.3001,11.5456,-7.1995,184.497,g
23.7222,13.3794,-7.9641,90.5023,g
